id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,floor,property_type,city
6762824758,42574,3,1.75,1260,11775,1,0,0,5,6,1260,0,1942,0,122059,28.64183426,77.0045668,1270,5480,1,68,9589139,0,House,Delhi
6762823666,42655,4,1.75,1760,7300,1,0,0,3,7,880,880,1956,0,122029,27.03725802,80.87270435,1680,7500,1,77,8634297,1,House,Lucknow
6762811002,42545,4,1.75,3990,13470,2,0,0,3,11,3990,0,2006,0,122015,22.60568006,88.49613588,5790,13709,1,75,19082105,2,House,Kolkata
6762815652,42697,3,2.5,1909,1300,3,0,0,3,8,1766,143,2006,0,122028,13.06364298,77.64177781,1780,1248,2,62,14190877,16,Flat,Bengaluru
6762810020,42655,6,8,12050,27600,2.5,0,3,4,13,8570,3480,1910,1987,122013,19.05443374,73.00901908,3940,8800,1,50,115101259,0,House,Mumbai
6762822954,42650,3,1,1720,8910,1,0,0,4,7,1720,0,1954,0,122014,26.82154687,80.88355952,1870,8640,3,76,6991192,1,House,Lucknow
6762822993,42600,3,2,2100,31550,1,0,0,3,8,2100,0,2010,0,122041,26.83423125,80.9383201,1860,18452,3,58,11885805,18,Flat,Lucknow
6762829452,42517,3,1.75,1300,7958,1,0,0,3,7,1300,0,1996,0,122023,22.56791551,88.30462871,1640,8698,2,64,7669638,0,Flat,Kolkata
6762821349,42670,5,2,2610,5009,1,0,0,3,7,1710,900,1988,0,122007,28.89500475,77.11780967,1600,5040,3,67,14642218,20,Flat,Delhi
6762818581,42601,4,2.25,1890,8034,1,0,0,4,8,1890,0,1967,0,122029,27.06117539,75.62724209,1920,7210,2,77,6515074,8,Flat,Jaipur
6762811266,42501,3,2.5,3720,11610,2,0,0,3,11,3720,0,1982,0,122019,17.39721399,78.51238654,3530,11877,2,74,18872939,2,Bungalow,Hyderabad
6762818745,42622,4,1.75,1730,7980,1,0,0,4,8,1730,0,1965,0,122030,13.02993155,80.3886085,2080,8400,3,54,7288303,9,Flat,Chennai
6762814242,42615,4,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,122020,27.00161101,75.6940444,2110,35656,1,54,13436843,24,Flat,Jaipur
6762824876,42587,3,1,1370,8162,1.5,0,0,3,6,1370,0,1949,0,122022,26.75858345,75.70605806,1560,8250,3,76,7051663,2,House,Jaipur
6762811648,42707,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,0,122015,23.16410706,72.54635872,3980,12120,3,58,17733302,1,House,Ahmedabad
6762829712,42505,4,2.25,1860,7000,1,0,0,3,8,1120,740,1979,0,122018,18.86571446,72.84602121,1990,8937,1,52,14544618,2,House,Mumbai
6762817339,42575,4,3,2170,5764,2,0,0,3,8,2170,0,1992,0,122011,18.93625949,73.01706255,2010,5681,1,77,17487182,0,Bungalow,Mumbai
6762824666,42635,3,1.75,1960,7705,1,0,0,4,7,980,980,1950,0,122034,12.88544251,77.7692932,1380,4349,1,62,15108681,2,House,Bengaluru
6762822542,42614,4,3,2430,7163,2,0,0,3,8,2430,0,2003,0,122024,18.93238473,73.03794703,2430,6028,3,55,20767117,8,Flat,Mumbai
6762829869,42529,3,1,1330,8912,1,0,0,3,6,1330,0,1948,0,122070,23.10238906,72.53258649,1200,8913,2,54,5413444,1,House,Ahmedabad
6762817184,42505,3,2.25,1520,1221,3,0,0,3,8,1520,0,2013,0,122026,28.74239114,77.10801602,1550,4750,3,73,6240990,4,Flat,Delhi
6762813690,42509,3,2.5,2770,10773,2,0,2,3,9,2770,0,1992,0,122029,22.51158454,88.35588615,2530,10423,2,63,15874758,0,House,Kolkata
6762810315,42571,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,1905,0,122047,19.17824515,72.7738444,3680,6050,3,77,24064737,13,Flat,Mumbai
6762810327,42652,4,3.25,4890,13402,2,0,0,3,13,4890,0,2004,0,122015,13.00895135,80.19580035,5790,13539,3,51,35986644,1,Bungalow,Chennai
6762826445,42606,3,1,1130,7200,1.5,0,0,4,6,1130,0,1942,0,122038,18.98257348,73.04631814,1350,1358,2,76,7249706,0,Flat,Mumbai
6762816797,42561,7,2.75,2310,2400,1.5,0,0,3,6,2310,0,1915,0,122007,22.60003254,88.20812422,1340,3825,3,67,10748564,1,Bungalow,Kolkata
6762830474,42672,3,1,1400,6600,1,0,0,3,6,1280,120,1954,0,122056,28.88946728,77.18666229,1730,6600,2,70,7906652,19,Flat,Delhi
6762810832,42596,4,3.5,3700,13175,2,0,0,4,11,3700,0,1989,0,122027,27.07109028,75.60149005,3880,15508,2,77,12947276,2,House,Jaipur
6762819362,42589,5,2.75,2630,10165,1,0,0,4,8,1690,940,1976,0,122012,13.05917953,80.29534137,2440,10165,3,71,12247012,0,House,Chennai
6762825699,42692,3,1.5,1260,5758,2,0,0,3,7,1260,0,1999,0,122027,13.0315809,77.71962343,3090,10142,2,80,6773015,8,Flat,Bengaluru
6762818810,42495,4,2.5,2000,5684,2,0,0,3,8,2000,0,1996,0,122058,18.66719749,73.86361676,2210,7066,3,72,11250735,0,Flat,Pune
6762820232,42561,2,2.5,1140,1181,3,0,0,3,8,1140,0,2007,0,122026,19.19230379,72.78852477,1220,1189,2,54,9135400,0,House,Mumbai
6762826979,42636,2,1,670,6720,1,0,0,5,6,670,0,1942,0,122064,17.3464879,78.32822401,710,6720,3,76,4882191,12,Flat,Hyderabad
6762818041,42719,3,2,2070,9195,1,0,0,3,8,1220,850,1982,0,122019,22.58103958,88.23651198,2080,9551,2,75,8657268,10,Flat,Kolkata
6762829929,42560,3,2.25,1630,7900,1,0,0,4,7,1130,500,1973,0,122018,17.50598964,78.59740243,1630,8200,1,69,12046553,0,Bungalow,Hyderabad
6762812258,42595,6,3.25,2820,4536,2,0,0,4,8,1930,890,1917,0,122004,28.44282839,77.09779944,2820,4536,1,70,13698840,10,Flat,Delhi
6762829832,42638,3,1,960,5030,1,0,0,3,7,960,0,1955,0,122051,12.9784694,80.24040632,1460,5400,3,65,5439865,25,Flat,Chennai
6762821916,42692,4,1.75,1980,8400,1,0,0,3,7,1330,650,1968,0,122005,26.75584702,81.07284026,1920,8400,3,76,11118716,2,House,Lucknow
6762810256,42536,4,2.5,3070,34412,1,0,3,4,9,2070,1000,1950,0,122071,26.85483631,75.84962416,3780,27940,1,65,19502436,2,House,Jaipur
6762821914,42691,4,2.25,2660,11200,2,0,0,4,8,2660,0,1972,0,122015,28.46418165,76.93837942,2090,11120,3,73,19668507,17,Flat,Delhi
6762830908,42666,4,1,1230,8636,1.5,0,0,4,6,1230,0,1954,0,122072,18.4512339,73.82838397,1168,8316,3,68,6072508,21,Flat,Pune
6762821821,42509,4,2.5,2800,8494,2,0,0,3,8,2800,0,2004,0,122024,27.09446125,81.09493622,3740,8494,3,79,12612162,0,House,Lucknow
6762819304,42568,3,2.5,2480,4136,2,0,0,3,8,2480,0,2009,0,122015,18.46863727,73.83573809,2510,4314,1,79,11533988,21,Flat,Pune
6762830444,42659,3,1.5,1280,5065,2,0,0,4,6,1280,0,1983,0,122072,12.88144572,77.48179482,1070,4491,2,71,8955637,7,Flat,Bengaluru
6762829649,42649,4,1.75,2020,10332,1,0,0,3,7,1010,1010,1954,0,122056,12.99449322,80.33651622,2240,8379,3,54,8323383,13,Flat,Chennai
6762831426,42536,3,1.5,1230,8056,1,0,0,4,6,1230,0,1949,0,122056,23.14313988,72.55676467,850,6714,3,79,7668280,0,House,Ahmedabad
6762810697,42498,4,2.75,3720,9450,1,0,4,5,10,1960,1760,1962,0,122027,27.00587806,75.72789763,2900,8605,3,75,13136651,3,Flat,Jaipur
6762828347,42693,4,2.5,2789,3960,2,0,0,3,7,2789,0,2007,0,122039,26.98358184,80.90671942,2547,3960,2,53,9030591,1,House,Lucknow
6762812756,42537,7,4.25,3670,4000,2,0,1,3,8,2800,870,1964,0,122032,13.151672,80.16623214,2010,4000,1,72,17614794,0,House,Chennai
6762818655,42537,4,2.5,3250,4500,2,0,0,3,8,3250,0,2009,0,122015,18.63118125,73.91284884,3030,4518,2,63,13019681,0,Flat,Pune
6762817366,42707,4,1.5,1810,3400,2,0,0,3,8,1810,0,1926,0,122047,12.98780834,77.50515988,1770,3600,3,55,11713744,2,House,Bengaluru
6762816923,42509,4,1.75,1280,6060,1,0,0,3,7,860,420,1926,0,122007,17.55579745,78.36856067,1490,4680,1,53,10646040,0,Bungalow,Hyderabad
6762812369,42606,3,2,2520,3959,1,0,0,5,8,1270,1250,1931,0,122004,18.426809,73.72951205,1660,3959,1,75,10578428,19,Flat,Pune
6762826608,42516,3,1.75,1320,6205,1,0,0,5,7,1320,0,1948,0,122038,12.93343118,77.73008317,1210,6205,3,52,8943788,2,House,Bengaluru
6762812622,42566,4,2.5,3650,7784,2,0,0,3,9,3650,0,2006,0,122005,28.69431354,77.3860153,3150,6442,2,79,21699938,1,House,Delhi
6762828312,42645,2,0.5,1180,7750,1,0,0,4,6,590,590,1945,0,122014,17.45846943,78.5823546,1380,8976,3,50,8197473,0,House,Hyderabad
6762828182,42565,4,2.25,2670,10050,1,0,0,4,8,1420,1250,1962,0,122066,27.08756233,80.80703549,2190,10050,1,78,13691639,2,House,Lucknow
6762810875,42501,4,3.75,3490,9170,2,0,0,3,9,3490,0,2012,0,122048,12.94062357,80.17612677,1810,8470,1,58,22256574,0,House,Chennai
6762811705,42523,4,3,4590,9150,2,0,0,3,10,3490,1100,1981,0,122050,18.88961506,72.8636201,2910,12348,1,80,36695307,0,House,Mumbai
6762819254,42719,3,1.75,2430,8820,1,0,2,3,8,1630,800,1977,0,122063,22.69222753,88.49934923,2390,10050,1,63,13501473,6,Flat,Kolkata
6762827725,42566,2,1,1000,31838,1,0,0,3,7,1000,0,1962,0,122025,17.3016276,78.55568534,1490,39747,3,67,10374109,2,House,Hyderabad
6762811704,42523,5,2.75,3040,10257,2,0,0,3,10,3040,0,1993,0,122027,27.08410056,81.03907163,2860,9327,1,74,10729131,23,Flat,Lucknow
6762814055,42630,4,3.5,2600,5100,2,0,0,3,8,1820,780,2003,0,122007,23.1711963,72.56652526,2000,6720,1,56,11134868,16,Flat,Ahmedabad
6762824353,42712,2,1,1120,4800,1,0,0,3,7,770,350,1926,0,122064,26.78017784,75.89644117,1510,4800,2,76,5624433,1,Bungalow,Jaipur
6762814000,42574,4,2.5,3300,28433,2,0,0,3,9,3300,0,1998,0,122015,22.92739855,72.46737012,3550,26386,3,76,21864415,2,House,Ahmedabad
6762812247,42525,5,2.5,2920,5568,2,0,0,3,8,2320,600,1906,0,122047,18.9401051,72.86805531,2970,5568,1,52,18959747,21,Flat,Mumbai
6762829846,42726,3,1,1240,18000,1,0,0,2,7,1240,0,1943,0,122043,19.11044697,72.9186327,1240,18000,3,71,11416464,1,House,Mumbai
6762822461,42538,4,2,1970,10500,1,0,0,3,8,1820,150,1961,0,122031,19.03884238,72.83367866,2090,12300,2,57,13126140,9,Flat,Mumbai
6762810362,42706,5,3,4290,17100,1,0,3,3,9,2480,1810,1972,2007,122057,17.53912214,78.31818015,3550,16988,3,53,22561541,0,Bungalow,Hyderabad
6762829905,42592,3,1,1100,7657,1,0,0,3,7,1100,0,1955,0,122070,26.99383432,80.94064649,1300,8000,1,58,7286322,0,Bungalow,Lucknow
6762825982,42698,4,1.75,2290,7380,1,0,0,3,7,1390,900,1963,0,122063,26.70604143,81.00960165,1170,7381,1,77,11238022,2,House,Lucknow
6762827037,42679,2,1,890,5000,1,0,0,4,6,890,0,1947,0,122051,28.74118596,77.22993264,1160,5000,1,58,7321039,0,House,Delhi
6762818074,42608,4,2,1560,7104,1.5,0,0,3,7,1140,420,1945,0,122004,13.01000345,77.68058955,1850,7105,3,51,11458748,1,House,Bengaluru
6762825350,42641,1,1,640,4800,1,0,0,3,6,640,0,1918,0,122016,23.19077008,72.57757603,1250,2847,3,76,2546689,4,Flat,Ahmedabad
6762813794,42720,4,3.5,3060,4777,2,0,0,3,9,3060,0,2007,0,122011,18.47673548,73.76839069,3060,4935,2,53,17630873,18,Flat,Pune
6762831342,42558,3,1,1350,8700,1.5,0,0,3,6,1350,0,1942,0,122070,23.12475444,72.65979619,1300,8700,3,78,7802991,7,Flat,Ahmedabad
6762816009,42632,2,1.5,1210,5000,1.5,0,0,5,6,1210,0,1907,0,122007,23.05498918,72.68587344,1570,5000,3,66,4221004,12,Flat,Ahmedabad
6762820225,42704,4,2.5,3160,7210,1,0,0,4,7,1880,1280,1969,0,122033,23.02259314,72.63366139,2070,7560,3,60,11372925,6,Flat,Ahmedabad
6762821598,42631,3,2.5,1660,15000,1,0,0,4,7,1660,0,1970,0,122020,23.02899047,72.50112048,2060,15015,3,73,8785575,16,Flat,Ahmedabad
6762829463,42540,1,0.75,380,15000,1,0,0,3,5,380,0,1963,0,122056,17.20639189,78.59564816,1170,15000,2,56,5248618,0,Bungalow,Hyderabad
6762829006,42501,2,1,1220,2500,1,0,0,3,6,770,450,1910,0,122064,23.19893257,72.56197175,1540,3000,3,64,6229624,18,Flat,Ahmedabad
6762819584,42495,5,2,2020,5000,1.5,0,0,4,7,2020,0,1938,0,122007,23.05711442,72.60371544,1510,6600,1,57,11181888,1,House,Ahmedabad
6762830917,42601,3,1,1300,9600,1,0,0,4,6,1300,0,1975,0,122023,26.94666071,75.64230645,1150,10222,3,59,6755584,22,Flat,Jaipur
6762825998,42512,3,1,1920,6862,1,0,2,3,7,1120,800,1952,0,122051,12.88882606,77.57465359,2000,6900,2,70,11990733,19,Flat,Bengaluru
6762829032,42607,2,1,1610,19965,1,0,0,3,7,1610,0,1952,0,122056,19.17930576,72.83554034,2100,28400,3,64,12330221,8,Flat,Mumbai
6762818418,42524,3,2,1540,7800,1,0,0,3,8,1540,0,2004,0,122022,13.07885291,77.51903037,1510,7800,3,64,8597412,17,Flat,Bengaluru
6762826482,42571,4,2.75,2200,8580,1,0,0,3,8,1860,340,1991,0,122018,26.94945954,81.02616615,2290,7816,2,75,7756662,10,Flat,Lucknow
6762810169,42587,3,3.25,3890,3452,2,0,0,3,12,2890,1000,2006,0,122013,17.35977014,78.53113994,2860,2199,2,62,22736225,18,Flat,Hyderabad
6762813553,42509,6,2,2150,4505,1,0,0,3,7,1270,880,1952,0,122003,17.48439601,78.23037739,1740,4505,2,54,8803729,5,Flat,Hyderabad
6762830686,42545,3,1,1050,8498,1,0,0,3,7,1050,0,1958,0,122067,18.83987264,72.7104171,1340,8498,2,56,9224495,0,House,Mumbai
6762819342,42491,4,1.75,1600,6380,1,0,0,3,8,1130,470,1959,0,122022,22.98252337,72.56163624,1090,6380,3,50,7664447,18,Flat,Ahmedabad
6762815279,42641,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,1931,0,122006,18.56315577,73.85188798,950,6380,2,69,13692765,13,Flat,Pune
6762827535,42546,2,1,930,7740,1,0,0,3,6,930,0,1924,0,122022,17.4847448,78.52507509,1250,7740,1,77,5855693,0,House,Hyderabad
6762824853,42544,2,1,740,7680,1,0,0,4,6,740,0,1922,0,122064,26.83170216,75.85814872,1080,7680,3,62,4536600,23,Flat,Jaipur
6762815409,42671,4,1.5,2550,4000,1.5,0,0,4,7,1760,790,1926,0,122006,18.43740768,73.93925401,1840,4000,1,57,16388146,14,Flat,Pune
6762810371,42589,4,3.5,4330,15335,2,0,0,4,11,3230,1100,1988,0,122057,27.01956973,75.64171253,3840,14311,1,80,24246294,1,House,Jaipur
6762827133,42655,3,2.5,1960,1477,2,0,0,3,7,1670,290,2012,0,122015,18.44735738,73.70202017,1980,1467,2,70,10410070,10,Flat,Pune
6762817989,42732,3,2.5,3100,100188,1,0,0,4,7,1820,1280,1981,0,122024,22.99643775,72.59235911,2430,104979,2,55,26764270,18,Flat,Ahmedabad
6762823988,42622,2,1,1140,5650,1,0,1,3,6,980,160,1920,0,122009,19.09001088,72.99574225,1220,5700,2,69,10506630,18,Flat,Mumbai
6762810515,42657,5,3.75,4470,8088,2,0,0,3,11,4470,0,2008,0,122048,13.11993935,80.29937281,2780,8964,2,75,21456807,0,House,Chennai
6762824164,42600,3,1.75,1300,3844,1,0,0,3,7,1300,0,1985,0,122038,13.03478957,80.39429097,1290,3844,3,75,5920920,1,Flat,Chennai
6762822653,42610,4,2.5,2030,9095,1,0,0,4,7,1130,900,1972,0,122033,28.77285885,77.21592427,1940,8000,3,74,12412643,1,Flat,Delhi
6762826265,42562,4,1.5,2220,6811,1,0,0,4,7,1270,950,1961,0,122053,12.94678739,77.6026696,1800,7350,1,74,21336970,0,Bungalow,Bengaluru
6762826035,42603,1,1,1220,12426,1,0,4,4,6,1220,0,1946,0,122043,18.53144506,73.7447718,2770,22270,2,62,10103351,2,Bungalow,Pune
6762827126,42629,6,3,2744,9926,2,0,0,3,7,2744,0,2006,0,122072,19.04438365,72.76703108,2470,9926,2,60,19974157,10,Flat,Mumbai
6762824689,42704,5,2.5,2540,5100,2,0,0,3,7,2540,0,2014,0,122056,18.50987311,73.74458133,1400,9440,1,79,12534694,22,Flat,Pune
6762814288,42719,4,2.5,2510,5436,2,0,0,3,8,2510,0,2011,0,122045,12.94890285,77.47864053,2520,5436,2,76,15542750,22,Flat,Bengaluru
6762810372,42595,3,3.25,4160,35153,3,0,2,3,12,3690,470,2001,0,122057,17.53267149,78.25988369,3290,11533,3,70,23570558,9,Flat,Hyderabad
6762825471,42629,4,2.5,2717,4513,2,0,0,3,8,2717,0,2005,0,122039,22.31402635,88.34150824,2550,4841,2,50,10529966,25,Flat,Kolkata
6762820464,42630,3,2.5,1690,5131,1,0,0,3,7,1690,0,1941,1998,122064,18.63932762,73.95573892,860,5137,1,75,8732220,0,House,Pune
6762816547,42539,3,1.5,1470,7200,2,0,0,4,7,1470,0,1907,0,122051,18.46860072,73.73962624,1530,7200,2,51,5741518,8,Flat,Pune
6762817123,42607,4,2.5,3230,5899,2,0,0,3,8,3230,0,2012,0,122008,28.68070281,76.81986542,2720,5899,3,50,24974135,1,Bungalow,Delhi
6762815896,42572,3,2.25,2190,45738,1,0,0,3,8,2190,0,1990,0,122005,17.40208941,78.4803119,2970,4496,3,56,17383476,23,Flat,Hyderabad
6762827044,42501,2,1.5,830,1333,2,0,0,3,7,830,0,2005,0,122016,12.91148468,80.13628339,1120,4822,2,52,4565487,2,Bungalow,Chennai
6762831523,42685,2,1,710,9900,1,0,0,3,6,710,0,1943,0,122031,26.94117139,81.08087872,1070,9900,3,51,3477589,11,Flat,Lucknow
6762816695,42624,4,2.5,2330,45860,2,0,0,3,9,2330,0,1989,0,122020,19.03038687,72.72438377,2930,5020,1,77,29793115,0,House,Mumbai
6762813592,42691,3,2.5,3380,9528,2,0,0,3,10,3380,0,1994,0,122015,23.19645517,72.49420368,3630,14089,1,78,13408608,14,Flat,Ahmedabad
6762819507,42673,4,2.5,2650,9627,1,0,3,4,8,1610,1040,1976,0,122058,13.06115131,80.36432206,2650,9221,3,65,13875025,6,Flat,Chennai
6762813693,42566,3,2.5,2010,2263,2,0,0,3,8,1340,670,2014,0,122044,28.72062884,76.93851502,1500,2670,1,73,13688980,10,Flat,Delhi
6762821147,42690,3,1.75,1810,7950,1,0,0,4,7,1810,0,1968,0,122029,17.27193802,78.49611151,1680,7725,2,74,11698899,0,House,Hyderabad
6762823661,42621,2,2.5,2110,114127,1,0,0,4,8,1590,520,1975,0,122067,26.81358415,75.89008368,1960,11250,3,72,23640159,24,Flat,Jaipur
6762816279,42511,3,1.75,1650,5100,1,0,0,5,7,1040,610,1908,0,122006,12.87858072,77.70062535,1540,5100,2,56,11022299,22,Flat,Bengaluru
6762821723,42530,3,1.5,2010,9480,1,0,0,3,8,1570,440,1951,0,122022,13.12303276,77.46444539,1920,8791,2,62,14167388,0,Bungalow,Bengaluru
6762822222,42599,3,1,1160,7491,1,0,0,4,6,1160,0,1917,0,122050,13.02404068,80.27931903,1800,2267,1,69,5183038,8,Flat,Chennai
6762820586,42712,4,3.5,2000,2309,3,0,0,3,8,2000,0,2008,0,122050,22.43546409,88.26413018,1440,1548,1,70,10826890,0,House,Kolkata
6762811327,42733,3,2.75,2700,22343,1.5,0,1,4,10,2700,0,1977,0,122057,17.40541151,78.29759295,3390,15682,1,57,18595841,14,Flat,Hyderabad
6762810545,42679,4,4.25,5550,12968,2,0,0,3,11,5550,0,2005,0,122015,26.72899273,75.78488358,4750,13001,3,77,25200838,2,Flat,Jaipur
6762819862,42650,3,2.5,1710,8998,2,0,0,3,8,1710,0,1982,0,122005,12.91881761,80.23078747,1710,9859,1,65,7129874,15,Flat,Chennai
6762811059,42517,3,2.5,1970,23180,1,1,4,3,8,1100,870,1937,1998,122016,22.30905572,88.3067725,3030,34689,2,60,10107875,14,Flat,Kolkata
6762813197,42517,4,3.5,3910,8095,2,0,0,3,9,3130,780,2007,0,122011,18.48887704,73.85238287,3770,7021,3,59,23471029,16,Flat,Pune
6762810060,42579,5,5.25,5090,23669,2,0,0,3,12,5090,0,2006,0,122048,26.76017338,75.66744256,3830,22605,1,50,24855924,8,Flat,Jaipur
6762824920,42670,4,2.25,2390,13002,2,0,0,3,8,2390,0,1987,0,122018,23.0294325,72.55473366,2450,11200,2,63,12290813,20,Flat,Ahmedabad
6762813527,42672,4,2.5,2540,5760,2,0,0,3,9,2540,0,2009,0,122011,19.17673692,72.90611597,2580,3600,3,61,16649212,17,Flat,Mumbai
6762811357,42608,3,2.5,3400,5119,2,0,0,3,8,2300,1100,2014,0,122006,23.12297188,72.60209771,1740,5969,3,80,13242708,1,Flat,Ahmedabad
6762830365,42544,3,1.5,1330,7600,1,0,0,4,7,1330,0,1968,0,122018,26.88087337,75.66443024,1500,7776,2,57,7098611,13,Flat,Jaipur
6762811279,42683,4,2.75,2580,8100,2,0,1,4,8,1780,800,1964,0,122057,23.18733117,72.45127795,2840,10006,1,75,8375236,14,Flat,Ahmedabad
6762828108,42560,4,2.5,1889,6000,2,0,0,3,7,1889,0,2012,0,122039,17.56602018,78.49672084,1990,6350,3,70,11448036,18,Flat,Hyderabad
6762824898,42629,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,122014,28.51041258,77.27138608,1550,8460,1,51,27091268,0,House,Delhi
6762810449,42526,4,3.5,4280,9583,2,0,0,3,11,4280,0,2005,0,122048,13.18264274,80.15207998,2360,10031,1,55,20917359,22,Flat,Chennai
6762812733,42670,3,2.5,3760,5260,2,0,0,3,9,3230,530,2002,0,122011,26.97745985,75.81862748,3080,5312,2,51,16341544,12,Flat,Jaipur
6762819637,42571,3,2.5,2870,5490,2,0,0,3,9,2870,0,2008,0,122042,26.79813921,75.79956987,3040,5442,3,76,14028317,2,House,Jaipur
6762812673,42670,5,3,2920,2808,2,0,0,3,8,2140,780,1960,1992,122028,23.03311723,72.57035008,1620,1544,3,69,12758855,1,House,Ahmedabad
6762813851,42547,4,3,2370,3672,1.5,0,0,5,7,1650,720,1916,0,122006,26.74935627,75.64290088,2140,4182,1,72,10584914,14,Flat,Jaipur
6762830341,42565,3,1.5,1060,9600,1,0,0,4,7,1060,0,1962,0,122018,12.88826003,77.59183116,1440,9600,1,60,8232015,2,House,Bengaluru
6762830509,42669,3,1.5,1690,9600,1,0,0,3,7,1210,480,1976,0,122024,22.93939524,72.60792962,1450,9647,1,68,9398001,15,Flat,Ahmedabad
6762827103,42580,3,2.25,1960,1585,2,0,0,3,7,1750,210,2003,0,122051,23.04585347,72.45828453,1760,1958,3,57,10651934,1,House,Ahmedabad
6762831500,42691,2,1,830,7609,1,0,0,3,6,830,0,1943,0,122052,23.15068051,72.55484134,1170,7609,3,74,4810012,1,House,Ahmedabad
6762825293,42578,5,3,3070,5252,2,0,0,3,8,3070,0,2005,0,122035,13.09758354,80.12508282,2760,5203,1,64,10544263,2,Flat,Chennai
6762816470,42559,4,3.25,3730,4560,2,0,0,3,9,2760,970,2015,0,122028,17.30745748,78.39814415,1800,4560,3,80,20531952,1,Flat,Hyderabad
6762824766,42679,4,1.75,1780,9794,1,0,0,3,7,1780,0,1967,0,122037,22.63461498,88.29366744,1160,9750,2,52,8276201,2,House,Kolkata
6762820003,42729,3,1.75,1330,14560,1,0,0,3,7,1330,0,1983,0,122005,27.06978803,75.79389693,1510,9890,2,54,8521573,0,House,Jaipur
6762813459,42607,4,2.5,3150,5979,2,0,0,3,9,3150,0,2005,0,122005,17.35454181,78.41132733,3150,6595,2,66,21980646,1,House,Hyderabad
6762829646,42641,4,2.5,2040,11841,2,0,0,3,7,2040,0,1994,0,122035,26.73410808,80.88129232,1730,8808,3,76,9621805,15,Flat,Lucknow
6762825555,42509,3,1,1060,10050,1,0,0,4,7,1060,0,1967,0,122058,23.07565255,72.57590935,1570,9938,1,54,5738821,1,Flat,Ahmedabad
6762810747,42512,4,3,3370,5432,1,0,3,3,10,1860,1510,1988,0,122007,28.7256048,76.95046498,2730,7380,1,69,20813871,2,House,Delhi
6762816061,42651,4,2,1690,35346,1,0,0,3,7,1690,0,1967,0,122029,18.84867724,73.02399921,2050,37846,1,58,12679530,24,Flat,Mumbai
6762822186,42652,4,2.5,3010,9155,2,0,0,3,9,3010,0,2005,0,122024,19.24517884,72.96136199,3010,5762,1,74,25333685,9,Flat,Mumbai
6762822339,42727,2,1,1510,6807,1,0,0,3,7,1090,420,1939,0,122038,19.1980616,73.08463949,1460,6807,3,74,14614673,1,House,Mumbai
6762825778,42589,5,2.5,2600,3839,2,0,0,3,7,2600,0,2005,0,122046,13.09452926,80.25814849,2180,4800,3,76,12743408,15,Flat,Chennai
6762823275,42599,4,1.75,2020,9750,1,0,0,3,7,1100,920,1975,0,122019,13.11689163,77.66920976,1670,9600,3,74,16232531,2,House,Bengaluru
6762819896,42614,3,1,960,3600,1,0,0,4,7,960,0,1906,0,122007,26.73804891,75.87194415,1580,5000,2,72,3604703,1,Flat,Jaipur
6762812768,42532,4,2.5,2683,40386,2,0,0,4,9,2683,0,1987,0,122005,17.44709875,78.35125247,2683,34800,1,68,15951271,21,Flat,Hyderabad
6762815013,42543,5,3,3190,7081,1,0,2,3,9,1890,1300,2013,0,122063,23.03226253,72.67396462,2270,7623,3,64,14030012,13,Flat,Ahmedabad
6762817818,42497,3,2.25,1780,191228,2,0,2,3,8,1780,0,1988,0,122025,18.42592806,73.94084982,2440,87120,3,68,38493963,0,Bungalow,Pune
6762831441,42733,2,1,870,5700,1,0,0,4,6,870,0,1957,0,122053,23.01660713,72.51828394,1020,5700,1,56,5652219,1,House,Ahmedabad
6762811326,42713,4,5.25,4140,14757,2,0,2,3,11,4140,0,2005,0,122020,22.95429138,72.51442016,4440,15523,1,68,21932044,0,Flat,Ahmedabad
6762814071,42505,2,1,2020,7200,1,0,3,4,7,1700,320,1947,0,122052,22.47245853,88.20751695,2020,7200,1,62,13368529,0,House,Kolkata
6762814698,42539,6,2,1670,3000,1,0,0,5,7,900,770,1911,0,122004,23.14891134,72.48521176,1330,1099,3,79,8669796,9,Flat,Ahmedabad
6762817501,42512,4,2,3510,12905,1,0,2,3,8,2210,1300,1965,1982,122031,18.42062778,73.94818278,2530,16143,2,50,16530511,0,House,Pune
6762821497,42669,3,2.5,2530,16102,2,0,0,3,9,2530,0,1989,0,122024,26.80348319,75.72124967,2370,14957,2,64,10623859,2,Flat,Jaipur
6762826710,42621,3,1,1990,7173,1,0,0,3,7,1990,0,1972,0,122033,28.48197201,77.39934156,1320,7245,3,62,15524640,23,Flat,Delhi
6762814156,42543,4,2.5,2650,30500,1,0,0,4,8,1680,970,1960,0,122011,13.18191102,77.68009397,2650,30500,1,77,22637649,25,Flat,Bengaluru
